year,state,name,lat,lon,duration_minutes,POPULATI_1,SQMI,POP20_SQMI,fips_city,closest_city,closest_distance,second_closest_city,second_closest_distance,distance_diff
2023,NM,SUNLIT HILLS,35.595709,-105.920992,2.8833333333333333,736,3.75,196.3,3575650,SETON VILLAGE,1.2208993930468772,ARROYO HONDO,2.7088606508509727,1.4879612578040955
2023,NM,TAJIQUE,34.760038,-106.301019,4.633333333333334,106,2.7,39.299999999999905,3576060,MANZANO,14.276007077507533,CHILILI,16.48032262198624,2.204315544478707
2023,NM,TANO ROAD,35.737386,-105.981898,2.4,1573,11.5399999999999,136.3,3576165,LA TIERRA,4.556296426802635,TESUQUE,5.6438025473611555,1.0875061205585208
2023,NM,TATUM,33.255394,-103.310822,4.45,706,1.59,444,3576620,LOVINGTON,34.758241279777906,PLAINS,46.1259427762076,11.367701496429696
2023,NM,TECOLOTE,35.460419,-105.284209,0.6666666666666666,234,5.63,41.6,3576760,RIBERA,17.638025987482667,SAN JOSE,18.805526550348223,1.1675005628655555
2023,NM,TECOLOTITO,35.230702,-105.163043,1.8833333333333333,204,0.72,283.3,3576830,ANTON CHICO,4.34756434282501,LLANO DEL MEDIO,6.36198212922162,2.01441778639661
2023,NM,TESUQUE,35.748647,-105.920922,1.9666666666666666,1094,5.66,193.3,3577040,ENCANTADO,5.050461559960842,PEAK PLACE,5.138157810394302,0.08769625043346085
2023,NM,TESUQUE PUEBLO,35.809034,-105.975178,1.6166666666666667,301,2.2,136.8,3577100,PEAK PLACE,3.5014407105580614,CUYAMUNGUE GRANT,4.520732247713865,1.0192915371558038
2023,NM,THOREAU,35.423455,-108.200103,3.3333333333333335,2367,39.46999999999991,60,3577530,BLUEWATER,11.037800660892806,CONTINENTAL DIVIDE,12.341650227384276,1.3038495664914702
2023,NM,THUNDER MOUNTAIN,35.10166,-106.22356,4.666666666666667,1171,4.42,264.899999999999,3577635,EDGEWOOD,3.3123945737151885,BARTON,5.053935337696627,1.7415407639814386
2023,NM,TIJERAS,35.086172,-106.377629,4.716666666666667,465,1.14,407.89999999999895,3577880,CEDAR CREST,3.18268211515163,CARNUEL,7.754127631687758,4.571445516536128
2023,NM,TOHATCHI,35.843431,-108.751573,3.6,785,6.6,118.9,3578440,NAKAIBITO,8.245072290022918,BRIMHALL NIZHONI,12.404372801532801,4.159300511509883
2023,NM,TOME,34.738985,-106.725154,4.166666666666667,1718,5.52,311.19999999999897,3578650,LOS CHAVES,3.3396296489671813,ADELINO,3.6752958246696643,0.335666175702483
2023,NM,TORREON,35.793153,-107.212402,4.6,281,13.88,20.1999999999999,3579070,SAN LUIS,18.40375769485708,OJO ENCINO,21.348303768791084,2.944546073934003
2023,NM,TOTAH VISTA,36.710685,-108.2063,4.183333333333334,288,0.58,496.6,3579264,FARMINGTON,5.319148422430947,NAPI HEADQUARTERS,6.733574966858137,1.4144265444271893
2023,NM,TRES ARROYOS,35.679822,-106.03986,2.8666666666666667,2123,9.23,230,3579500,AGUA FRIA,3.0420900127535107,LAS CAMPANAS,4.332350074208462,1.2902600614549518
2023,NM,TSE BONITO,35.646588,-109.007047,1.4833333333333334,380,6.82,55.7,3579885,BLACK HAT,4.250048623123845,WINDOW ROCK,5.714997139212338,1.4649485160884934
2023,NM,TURLEY,36.736661,-107.792147,3.2666666666666666,218,4.83,45.1,3580120,BLANCO,3.407254410243391,ANGUSTURA,11.461153010674385,8.053898600430994
2023,NM,TWIN LAKES,35.683352,-108.770905,2.9,1004,9.02,111.299999999999,3580540,YAH-TA-HEY,6.344570895850367,ROCK SPRINGS,9.197939312410169,2.8533684165598014
2023,NM,UPPER FRUITLAND,36.720034,-108.321483,4.3,1623,7.84,207,3581177,OJO AMARILLO,5.222678163734537,KIRTLAND,5.952719457054439,0.7300412933199016
2023,NM,VALENCIA,35.578015,-105.790814,2.55,115,1.55,74.2,3581775,GLORIETA,2.611573931426959,CAÑADA DE LOS ALAMOS,6.443238097285167,3.8316641658582076
2023,NM,VALLE VISTA,35.583959,-106.058449,3.3333333333333335,928,0.27,3437,3582332,LA CIENEGA,4.965532909021101,AGUA FRIA,9.488166937551332,4.5226340285302316
2023,NM,VAUGHN,34.607206,-105.212594,4.433333333333334,286,5.6,51.1,3582570,DURAN,22.182578656524154,ENCINO,23.046941476238644,0.8643628197144899
2023,NM,VEGUITA,34.514686,-106.767915,3.433333333333333,219,0.84,260.699999999999,3582640,CASA COLORADA,4.779507797609393,LAS NUTRIAS,4.993602601700826,0.21409480409143278
2023,NM,VILLANUEVA,35.265923,-105.360208,2.6333333333333333,207,7.26,28.5,3583130,SENA,5.052496246017,PUEBLO,9.644161760235193,4.591665514218192
2023,NM,WATERFLOW,36.755425,-108.469456,4.416666666666667,1554,8.26,188.099999999999,3583760,NENAHNEZAD,4.150958276095151,FRUITLAND,6.770887533627992,2.6199292575328403
2023,NM,WEST HAMMOND,36.681984,-108.043784,3.966666666666667,2724,9.18,296.69999999999897,3584200,LEE ACRES,2.987630865252241,CROUCH MESA,8.223763506426497,5.236132641174256
2023,NM,WHITE CLIFFS,35.549023,-108.664318,2.5,371,0.43,862.7999999999989,3584505,SUNDANCE,4.8246292007252425,CATALPA CANYON,7.941164775194019,3.1165355744687764
2023,NM,WHITE ROCK,35.808645,-106.208121,2.8,5852,7.11,823.1,3584740,SAN ILDEFONSO PUEBLO,11.361560094211958,LOS ALAMOS,12.020204046412998,0.6586439522010394
2023,NM,WILLARD,34.594879,-106.032289,4.65,201,0.92,218.5,3585160,ESTANCIA,18.844503903161094,MOUNTAINAIR,20.654081323548787,1.8095774203876935
2023,NM,WILLIAMS ACRES,35.496938,-108.86998,0.5,491,0.81,606.2,3585230,CRESTVIEW,1.5277584245365492,PURTY ROCK,2.4119399741495346,0.8841815496129855
2023,NM,YAH-TA-HEY,35.629103,-108.792667,2.5166666666666666,757,3.44,220.099999999999,3585860,ROCK SPRINGS,3.954736444023322,TWIN LAKES,6.344570895850367,2.389834451827045
2023,NM,YOUNGSVILLE,36.194985,-106.566931,1.8166666666666667,44,0.89,49.399999999999906,3586210,COYOTE,6.111405055478601,CAÑONES,13.404088462893371,7.292683407414771
2023,NM,ZIA PUEBLO,35.529992,-106.716961,4.533333333333333,760,27.07,28.1,3586420,SAN YSIDRO,6.1413966512654055,JEMEZ PUEBLO,8.628797533000766,2.4874008817353603
2023,OR,ALPINE,44.330261,-123.362845,3.1166666666666667,164,0.86,190.699999999999,4101700,BELLFOUNTAIN,3.9492622758271487,MONROE,5.297589549039943,1.348327273212794
2023,OR,ALSEA,44.381815,-123.595831,3.25,165,0.16,1031.2999999999902,4101800,BELLFOUNTAIN,19.16056914439884,ALPINE,19.390420463655854,0.22985131925701552
2023,OR,ALTAMONT,42.197846,-121.724797,3.25,20233,8.08,2504.09999999999,4101850,KLAMATH FALLS,5.017516042286284,FALCON HEIGHTS,7.843653047321534,2.8261370050352497
2023,OR,BANDON,43.11469,-124.41552,2.816666666666667,3321,2.78,1194.5999999999901,4103800,COQUILLE,20.138640266621238,LANGLOIS,21.214459549926065,1.0758192833048277
2023,OR,BARVIEW,43.347917,-124.306543,3.783333333333333,1890,1.39,1359.7,4104400,COOS BAY,7.026298200530592,BUNKER HILL,7.618511254261746,0.5922130537311538
2023,OR,BAYSHORE,44.440759,-124.081012,3.6333333333333333,952,1.39,684.899999999999,4104850,WALDPORT,2.7526464150335346,SAN MARINE,9.621462752643133,6.868816337609598
2023,OR,BEATTY,42.44188,-121.271602,4.233333333333333,60,0.97,61.899999999999906,4105150,SPRAGUE RIVER,18.986204816094777,BLY,19.543321019732627,0.5571162036378503
2023,OR,BEAVER MARSH,43.136384,-121.804189,4.466666666666667,52,0.33,157.599999999999,4105300,CHEMULT,8.88506827378031,CRESCENT,36.25509215888622,27.37002388510591
2023,OR,BELLFOUNTAIN,44.365424,-123.355855,2.95,74,1.35,54.799999999999905,4105700,ALPINE,3.9492622758271487,MONROE,7.040485033192929,3.09122275736578
2023,OR,BLODGETT,44.59698,-123.521026,1.95,42,0.56,75,4106950,SUMMIT,6.18828692739086,KINGS VALLEY,13.525247813478043,7.336960886087183
2023,OR,BLY,42.391666,-121.043455,4.3,207,0.85,243.5,4107150,BEATTY,19.543321019732627,BONANZA,36.67676765714224,17.133446637409616
2023,OR,BONANZA,42.200317,-121.406675,3.6666666666666665,404,0.82,492.69999999999897,4107300,MALIN,20.78946583835637,MERRILL,25.143270047834633,4.3538042094782625
2023,OR,BROWNSVILLE,44.392189,-122.983287,2,1694,1.36,1245.5999999999901,4109050,HALSEY,10.081886880490863,CRAWFORDSVILLE,10.228519660262608,0.14663277977174438
2023,OR,BUNKER HILL,43.34737,-124.212329,3.8666666666666667,1465,1.46,1003.3999999999901,4109600,COOS BAY,4.095520803833645,NORTH BEND,6.88556810634975,2.790047302516105
2023,OR,BUTTE FALLS,42.54141,-122.56908,3.316666666666667,443,0.43,1030.2,4110050,EAGLE POINT,20.74844928997592,SHADY COVE,21.69274839626688,0.9442991062909591
2023,OR,CANYONVILLE,42.927297,-123.27889,3.6666666666666665,1640,1.06,1547.2,4111000,TRI-CITY,7.107891748818414,RIDDLE,7.581582079754199,0.47369033093578494
2023,OR,CENTRAL POINT,42.376382,-122.910736,1.4333333333333333,18997,3.93,4833.8,4112400,MEDFORD,6.538979973944921,WHITE CITY,8.907277559524646,2.3682975855797253
2023,OR,CHEMULT,43.215056,-121.785013,4.35,79,0.26,303.8,4112750,BEAVER MARSH,8.88506827378031,CRESCENT,27.390434112479987,18.505365838699674
2023,OR,CHESHIRE,44.190134,-123.283391,3.5166666666666666,329,0.47,700,4113000,JUNCTION CITY,7.063516886877197,HARRISBURG,13.117441548596666,6.053924661719469
2023,OR,CHILOQUIN,42.576417,-121.867752,4.083333333333333,767,0.82,935.399999999999,4113050,OREGON SHORES,6.085575709266198,FORT KLAMATH,17.645599649860205,11.560023940594007
2023,OR,COBURG,44.138481,-123.056977,3.4166666666666665,1306,1.03,1268,4114400,SANTA CLARA,6.69898844165229,RIVER ROAD,8.558391283116222,1.8594028414639325
2023,OR,COOS BAY,43.381126,-124.232597,3.9166666666666665,15985,11.01,1451.9,4115250,NORTH BEND,2.899194520016519,BUNKER HILL,4.095520803833645,1.1963262838171258
2023,OR,COQUILLE,43.180331,-124.184163,3.4833333333333334,4015,2.8,1433.9,4115350,MYRTLE POINT,13.723469051885541,BUNKER HILL,18.713416151030312,4.989947099144771
2023,OR,CORVALLIS,44.569949,-123.278285,1.4166666666666667,59922,14.39,4164.1,4115800,PHILOMATH,7.149366772069748,TANGENT,13.500408821126515,6.351042049056766
2023,OR,COTTAGE GROVE,43.795891,-123.057228,4.2,10574,3.89,2718.3,4115950,CRESWELL,14.512125828152099,TRENT,22.9189741038257,8.406848275673601
2023,OR,CRAWFORDSVILLE,44.356077,-122.864927,1.9166666666666667,315,1.92,164.099999999999,4116650,HOLLEY,6.357905142721002,BROWNSVILLE,10.228519660262608,3.870614517541606
2023,OR,CRESCENT,43.453446,-121.699734,3.9166666666666665,412,1.18,349.19999999999897,4116750,GILCHRIST,2.824586087280662,CRESCENT LAKE,20.00936778681338,17.18478169953272
2023,OR,CRESCENT LAKE,43.509612,-121.935345,3.966666666666667,119,1.54,77.2999999999999,4116800,GILCHRIST,19.783858692087087,CRESCENT,20.00936778681338,0.225509094726295
2023,OR,CRESWELL,43.922625,-123.014001,3.966666666666667,5641,1.72,3279.69999999999,4116950,JASPER,10.597737921264658,TRENT,12.72030906757148,2.1225711463068215
2023,OR,DAYS CREEK,42.970493,-123.165742,3.8833333333333333,271,2.36,114.799999999999,4118150,CANYONVILLE,10.386506602789753,MYRTLE CREEK,10.924947599639141,0.5384409968493884
2023,OR,DEPOE BAY,44.809106,-124.059688,1.7833333333333334,1515,1.81,837,4118850,LINCOLN BEACH,7.464727084680173,SILETZ,14.767012725629126,7.302285640948953
2023,OR,DEXTER,43.922266,-122.827663,3.8333333333333335,893,1.92,465.1,4119250,TRENT,3.388149100733001,LOWELL,3.685253030391895,0.2971039296588942
2023,OR,DILLARD,43.108239,-123.426192,3.95,385,1.18,326.3,4119600,WINSTON,1.3267542156041394,GREEN,5.739429785860878,4.412675570256739
2023,OR,DRAIN,43.662314,-123.314309,4.466666666666667,1172,0.63,1860.2999999999902,4120500,YONCALLA,7.123797268409906,ELKTON,20.689596844704344,13.565799576294438
2023,OR,DUNES CITY,43.910475,-124.091082,4.483333333333333,1428,3.45,413.89999999999895,4121150,FLORENCE,9.10779838542794,HECETA BEACH,12.82946384460055,3.721665459172611
2023,OR,EAGLE POINT,42.467688,-122.801593,2.5,9686,2.97,3261.3,4121550,WHITE CITY,4.728842954980764,CENTRAL POINT,13.540317952726568,8.811474997745805
2023,OR,ELKTON,43.637429,-123.569148,4.5,183,0.26,703.7999999999989,4122800,DRAIN,20.689596844704344,YONCALLA,22.66058116548806,1.9709843207837174
2023,OR,ELMIRA,44.07146,-123.35706,3.9,546,1.35,404.39999999999895,4123000,VENETA,2.741589425447652,CHESHIRE,14.446547960863183,11.704958535415532
2023,OR,EUGENE,44.056848,-123.119019,3.75,176654,44.25,3992.19999999999,4123850,RIVER ROAD,3.1525948790125358,SANTA CLARA,6.58254848460979,3.429953605597254
2023,OR,FAIR OAKS,43.410894,-123.219492,4.45,238,1.84,129.3,4124100,OAKLAND,6.416551349692482,SUTHERLIN,8.775360498873448,2.358809149180966
2023,OR,FALCON HEIGHTS,42.131365,-121.756612,2.8666666666666667,680,0.42,1619,4124350,ALTAMONT,7.843653047321534,KLAMATH FALLS,9.896452908082505,2.052799860760971
2023,OR,FLORENCE,43.991632,-124.106456,4.416666666666667,9396,5.4,1740,4126050,HECETA BEACH,3.7377058816425235,DUNES CITY,9.10779838542794,5.370092503785416
2023,OR,FOOTS CREEK,42.388135,-123.140951,0.3333333333333333,734,6.08,120.7,4126165,ROGUE RIVER,5.726479535088393,GOLD HILL,8.980070838308395,3.253591303220002
2023,OR,FORT KLAMATH,42.704957,-121.994258,4.216666666666667,43,0.24,179.199999999999,4126450,CHILOQUIN,17.645599649860205,OREGON SHORES,19.51249211322561,1.866892463365403
2023,OR,GARDINER,43.732721,-124.106808,4.433333333333334,259,0.58,446.6,4127850,REEDSPORT,3.7881721649996063,WINCHESTER BAY,9.495352958212846,5.70718079321324
2023,OR,GILCHRIST,43.478489,-121.69387,3.85,216,0.42,514.2999999999989,4128800,CRESCENT,2.824586087280662,CRESCENT LAKE,19.783858692087087,16.959272604806426
2023,OR,GLASGOW,43.437656,-124.195126,4.066666666666666,785,3.22,243.8,4129100,NORTH BEND,4.64755325940766,COOS BAY,6.976673094342883,2.3291198349352227
2023,OR,GLENDALE,42.738052,-123.429355,2.683333333333333,858,0.39,2200,4129350,MERLIN,24.2548473493005,CANYONVILLE,24.35884980593252,0.10400245663201702
2023,OR,GLIDE,43.291881,-123.073619,4.4,1805,10.16,177.699999999999,4129750,FAIR OAKS,17.72698185978089,ROSEBURG NORTH,22.305835510416284,4.578853650635395
2023,OR,GOLD HILL,42.435789,-123.05264,1.5,1335,0.76,1756.5999999999901,4129950,FOOTS CREEK,8.980070838308395,ROGUE RIVER,9.485714533940964,0.5056436956325694
2023,OR,GREEN,43.151399,-123.387402,4.066666666666666,7614,4.69,1623.5,4130750,WINSTON,4.6024138663912035,DILLARD,5.739429785860878,1.1370159194696745
2023,OR,HALSEY,44.382845,-123.109487,2.3666666666666667,962,0.56,1717.9,4131750,SHEDD,8.354082417021186,BROWNSVILLE,10.081886880490863,1.7278044634696776
2023,OR,HARRISBURG,44.270278,-123.162583,3.05,3652,1.45,2518.59999999999,4132550,JUNCTION CITY,7.1469930214233,MONROE,12.026941570880457,4.879948549457157
2023,OR,HECETA BEACH,44.024236,-124.117826,4.4,1912,2.47,774.1,4133150,FLORENCE,3.7377058816425235,DUNES CITY,12.82946384460055,9.091757962958027
2023,OR,HOLLEY,44.348986,-122.785581,1.7666666666666666,390,2.82,138.3,4134650,CRAWFORDSVILLE,6.357905142721002,SWEET HOME,9.06051301245417,2.7026078697331677
2023,OR,JASPER,43.98698,-122.916348,3.75,793,2.72,291.5,4137150,TRENT,6.7208000834883075,SPRINGFIELD,9.054581557293828,2.3337814738055203
2023,OR,JUNCTION CITY,44.21191,-123.200151,3.3333333333333335,6787,3.29,2062.9,4138000,CHESHIRE,7.063516886877197,HARRISBURG,7.1469930214233,0.08347613454610237
2023,OR,KENO,42.131126,-121.928289,2.4833333333333334,1980,9.57,206.9,4138750,FALCON HEIGHTS,14.157093843094067,KLAMATH FALLS,15.718130893105636,1.561037050011569
2023,OR,KINGS VALLEY,44.698503,-123.426859,0.5,56,0.73,76.7,4139350,BLODGETT,13.525247813478043,SUMMIT,13.73553318205633,0.21028536857828684
2023,OR,KLAMATH FALLS,42.218845,-121.778718,3.25,21813,20.9899999999999,1039.2,4139700,ALTAMONT,5.017516042286284,FALCON HEIGHTS,9.896452908082505,4.878936865796221
2023,OR,LAKESIDE,43.584498,-124.171932,4.283333333333333,1904,2.29,831.399999999999,4140650,SAUNDERS LAKE,7.888965369300459,WINCHESTER BAY,9.581829205108136,1.6928638358076764
2023,OR,LAKEVIEW,42.191438,-120.352536,4.4,2418,2.44,991,4140700,NEW PINE CREEK,21.498536544909125,NEW PINE CREEK,23.09789712852975,1.5993605836206228
2023,OR,LANGLOIS,42.925901,-124.453177,1.2833333333333334,196,1.43,137.099999999999,4140950,BANDON,21.214459549926065,MYRTLE POINT,30.15074426357245,8.936284713646383
2023,OR,LA PINE,43.68685,-121.485315,2.8333333333333335,2512,7.14,351.8,4141050,THREE RIVERS,16.729473431957754,SUNRIVER,22.086312041641207,5.356838609683454
2023,OR,LINCOLN BEACH,44.873179,-124.031435,0.65,2343,3.23,725.399999999999,4142550,DEPOE BAY,7.464727084680173,SILETZ,19.035094256583864,11.57036717190369
2023,OR,LOOKINGGLASS,43.184802,-123.499903,4.066666666666666,916,11.58,79.09999999999991,4143650,MELROSE,8.312743853177452,WINSTON,9.440923229214066,1.1281793760366146
2023,OR,LOWELL,43.920071,-122.781752,3.783333333333333,1196,1.18,1013.6,4144050,DEXTER,3.685253030391895,TRENT,6.6323843104634586,2.9471312800715634
2023,OR,MALIN,42.013367,-121.409744,2.966666666666667,731,0.5,1462,4145400,TULELAKE,8.565909211462408,NEWELL,14.450711034418191,5.884801822955783
2023,OR,MAPLETON,44.033416,-123.86483,4.3,493,0.96,513.5,4145750,FLORENCE,19.87360237066773,HECETA BEACH,20.252305513234127,0.3787031425663976
2023,OR,MARCOLA,44.175058,-122.858162,3,580,1.22,475.39999999999895,4145850,COBURG,16.373724323197635,SPRINGFIELD,16.679694360704097,0.30597003750646223
2023,OR,MEDFORD,42.336893,-122.851768,1.1333333333333333,85824,25.89,3314.9,4147000,CENTRAL POINT,6.538979973944921,PHOENIX,7.524011704707727,0.985031730762806
2023,OR,MELROSE,43.252861,-123.457458,4.183333333333334,834,4.35,191.699999999999,4147350,LOOKINGGLASS,8.312743853177452,ROSEBURG NORTH,9.099108781580535,0.7863649284030831
2023,OR,MERLIN,42.519934,-123.432297,0.5166666666666667,1690,4.17,405.3,4147650,ROGUE RIVER,23.60268519060462,WIMER,23.739924002059816,0.13723881145519456
2023,OR,MERRILL,42.026015,-121.60085,2.6166666666666667,821,0.46,1784.7999999999902,4147700,TULELAKE,13.170051923680315,MALIN,15.84949557716713,2.679443653486814
2023,OR,MONROE,44.316948,-123.298903,3.066666666666667,647,0.51,1268.5999999999901,4149600,ALPINE,5.297589549039943,BELLFOUNTAIN,7.040485033192929,1.742895484152986
2023,OR,MYRTLE CREEK,43.024065,-123.27835,3.9,3481,2.5,1392.4,4150950,TRI-CITY,4.238214323150107,RIDDLE,10.463054146257342,6.224839823107235
2023,OR,MYRTLE POINT,43.06268,-124.13308,3.066666666666667,2475,1.62,1527.7999999999902,4151050,COQUILLE,13.723469051885541,POWERS,20.290645124887355,6.567176073001814
2023,OR,NEW PINE CREEK,42.00144,-120.304294,4.183333333333334,111,2.48,44.799999999999905,4152400,NEW PINE CREEK,1.5994865088072363,FORT BIDWELL,19.483650621373684,17.88416411256645
2023,OR,NEWPORT,44.621411,-124.043824,2.9166666666666665,10256,9.94999999999999,1030.7999999999902,4152450,TOLEDO,8.717491881092727,SILETZ,14.919425902178995,6.201934021086268
2023,OR,NORTH BEND,43.407163,-124.234483,3.9833333333333334,10317,3.94,2618.5,4153000,COOS BAY,2.899194520016519,GLASGOW,4.64755325940766,1.7483587393911413
2023,OR,OAKLAND,43.422998,-123.297168,4.433333333333334,934,0.73,1279.5,4154000,SUTHERLIN,4.576781681447151,FAIR OAKS,6.416551349692482,1.8397696682453315
2023,OR,OAKRIDGE,43.745052,-122.465026,3.9,3206,2.18,1470.5999999999901,4154100,WESTFIR,3.3737842939008615,LOWELL,32.00266446372775,28.628880169826886
2023,OR,OREGON SHORES,42.538031,-121.920711,3.966666666666667,330,1.31,251.9,4155268,CHILOQUIN,6.085575709266198,FORT KLAMATH,19.51249211322561,13.42691640395941
2023,OR,PAISLEY,42.692535,-120.545275,4.416666666666667,250,0.43,581.399999999999,4156250,BLY,52.77328770618451,LAKEVIEW,57.92061085383919,5.1473231476546815
2023,OR,PEORIA,44.450749,-123.204252,2.1666666666666665,103,0.47,219.099999999999,4157300,SHEDD,7.372960953951322,HALSEY,10.661144136691073,3.2881831827397505
2023,OR,PHILOMATH,44.541973,-123.359527,1.9333333333333333,5350,2.21,2420.8,4157450,CORVALLIS,7.149366772069748,BLODGETT,14.18018720223859,7.030820430168842
2023,OR,PHOENIX,42.274837,-122.815295,0.3333333333333333,4475,1.43,3129.4,4157500,TALENT,4.743564957731056,MEDFORD,7.524011704707727,2.7804467469766703
2023,OR,PLUSH,42.405043,-119.899312,4.45,39,1.62,24.1,4158550,LAKEVIEW,44.19975793673026,NEW PINE CREEK,55.91822471354672,11.718466776816463
2023,OR,POWERS,42.885003,-124.076248,2.183333333333333,710,0.63,1127,4159600,MYRTLE POINT,20.290645124887355,LANGLOIS,31.03507574783933,10.744430622951974
2023,OR,PROSPECT,42.754675,-122.471115,3.9833333333333334,449,3.5,128.3,4160100,BUTTE FALLS,25.031008552953455,TRAIL,29.591693323485448,4.560684770531992
2023,OR,REEDSPORT,43.698854,-124.111918,4.4,4310,2.07,2082.09999999999,4161300,GARDINER,3.7881721649996063,WINCHESTER BAY,6.833545210749103,3.0453730457494963
2023,OR,RIDDLE,42.954177,-123.364485,3.65,1214,0.63,1927,4161850,TRI-CITY,6.552560107046428,CANYONVILLE,7.581582079754199,1.0290219727077705
2023,OR,RIVER ROAD,44.083591,-123.13212300000001,3.683333333333333,8732,1.83,4771.6,4162300,EUGENE,3.1525948790125358,SANTA CLARA,3.499226785190513,0.346631906177977
2023,OR,ROCKY POINT,42.433579,-122.118865,3.533333333333333,310,1.84,168.5,4163250,OREGON SHORES,19.97290287914879,CHILOQUIN,26.000144071779538,6.027241192630747
2023,OR,ROGUE RIVER,42.435534,-123.168226,0.7666666666666667,2407,0.96,2507.3,4163450,FOOTS CREEK,5.726479535088393,GOLD HILL,9.485714533940964,3.7592349988525715
2023,OR,ROSEBURG,43.223604,-123.352037,4.2,23683,10.91,2170.8,4163650,ROSEBURG NORTH,5.1253968998848425,GREEN,8.5254387849047,3.400041885019858
2023,OR,ROSEBURG NORTH,43.269577,-123.34746,4.266666666666667,4375,1.87,2339.59999999999,4163660,ROSEBURG,5.1253968998848425,MELROSE,9.099108781580535,3.9737118816956922
2023,OR,RUNNING Y RANCH,42.273266,-121.874966,3.316666666666667,858,5.36,160.099999999999,4164282,KLAMATH FALLS,9.969221592561382,ALTAMONT,14.939046607364993,4.969825014803611
2023,OR,SAN MARINE,44.354730000000004,-124.093996,3.8666666666666667,553,1.13,489.39999999999895,4165300,YACHATS,4.814349420898146,WALDPORT,7.411932178061047,2.5975827571629013
2023,OR,SANTA CLARA,44.115022,-123.134283,3.5833333333333335,11239,4.86,2312.59999999999,4165400,RIVER ROAD,3.499226785190513,EUGENE,6.58254848460979,3.083321699419277
2023,OR,SAUNDERS LAKE,43.519681,-124.211737,4.183333333333334,1055,2.95,357.6,4165450,LAKESIDE,7.888965369300459,GLASGOW,9.218728551739513,1.329763182439054
2023,OR,SHADY COVE,42.605321000000004,-122.819377,3.183333333333333,3081,2.05,1502.9,4166550,TRAIL,6.821558541428651,EAGLE POINT,15.373324699420005,8.551766157991354
2023,OR,SHEDD,44.457955,-123.111911,1.8666666666666667,213,1.51,141.099999999999,4166900,PEORIA,7.372960953951322,HALSEY,8.354082417021186,0.9811214630698633
2023,OR,SILETZ,44.721834,-123.9187,2.066666666666667,1230,0.63,1952.4,4167500,TOLEDO,11.413300890843637,DEPOE BAY,14.767012725629126,3.3537118347854893
2023,OR,SILVER LAKE,43.12639,-121.049471,4.066666666666666,159,1.48,107.4,4167600,CHEMULT,60.45906210179186,BEAVER MARSH,61.25436095506179,0.7952988532699337
2023,OR,SODAVILLE,44.483042,-122.869078,0.5,360,0.31,1161.2999999999902,4168550,SOUTH LEBANON,3.603355403020755,WATERLOO,3.7823741381000895,0.1790187350793344
2023,OR,SOUTH LEBANON,44.506392,-122.900579,1,1228,1.18,1040.7,4168875,SODAVILLE,3.603355403020755,WATERLOO,6.191329622066918,2.5879742190461625
2023,OR,SPRAGUE RIVER,42.456624,-121.502141,4.116666666666666,80,0.47,170.199999999999,4169400,BEATTY,18.986204816094777,BONANZA,29.560848781134226,10.57464396503945
2023,OR,SPRINGFIELD,44.053777,-122.981113,3.6,61851,15.84,3904.69999999999,4169600,JASPER,9.054581557293828,EUGENE,11.02569514226015,1.9711135849663215
2023,OR,SUMMIT,44.636046,-123.576709,1.8,72,0.32,225,4170870,BLODGETT,6.18828692739086,KINGS VALLEY,13.73553318205633,7.5472462546654695
2023,OR,SUNRIVER,43.882123,-121.434971,1.15,2023,8.99,225,4171250,THREE RIVERS,5.596887060891605,LA PINE,22.086312041641207,16.489424980749604
2023,OR,SUTHERLIN,43.386245,-123.322673,4.4,8524,6.68,1276,4171650,OAKLAND,4.576781681447151,FAIR OAKS,8.775360498873448,4.198578817426298
2023,OR,SWEET HOME,44.404011,-122.7015,0.06666666666666667,9828,5.76,1706.2999999999902,4171950,HOLLEY,9.06051301245417,WATERLOO,14.020392323552576,4.9598793110984065
2023,OR,TALENT,42.240464,-122.781158,0.6666666666666666,6282,1.33,4723.3,4172500,PHOENIX,4.743564957731056,MEDFORD,12.194517768210785,7.450952810479729
2023,OR,TANGENT,44.547613,-123.110798,0.36666666666666664,1231,3.78,325.69999999999897,4172600,SHEDD,9.969921123928705,PEORIA,13.074667523239922,3.1047463993112174
2023,OR,THREE RIVERS,43.836558,-121.46463,1.8,3925,7.53,521.2,4173225,SUNRIVER,5.596887060891605,LA PINE,16.729473431957754,11.132586371066148
2023,OR,TOLEDO,44.619748,-123.933704,2.7333333333333334,3546,2.22,1597.2999999999902,4174000,NEWPORT,8.717491881092727,SILETZ,11.413300890843637,2.69580900975091
2023,OR,TRAIL,42.666479,-122.812825,3.45,768,6.88,111.59999999999901,4174400,SHADY COVE,6.821558541428651,EAGLE POINT,22.123715249353282,15.302156707924631
2023,OR,TRENT,43.943618,-122.857848,3.8,339,1.61,210.599999999999,4174550,DEXTER,3.388149100733001,LOWELL,6.6323843104634586,3.2442352097304576
2023,OR,TRI-CITY,42.989349,-123.299866,3.816666666666667,4019,7.27,552.7999999999989,4174650,MYRTLE CREEK,4.238214323150107,RIDDLE,6.552560107046428,2.3143457838963215
2023,OR,VENETA,44.04715,-123.351335,3.95,5214,2.57,2028.7999999999902,4177050,ELMIRA,2.741589425447652,CHESHIRE,16.798784518785187,14.057195093337535
